City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current description,Rain inches(last 3 hrs),Snow inches(last 3 hrs)
360,Terrace,54.5163,-128.6035,39.2,87,75,12.66,CA,2021-01-16 01:10:07,light snow,0,0
361,Uzhur,55.3036,89.8339,0.12,89,100,3.83,RU,2021-01-16 01:10:07,overcast clouds,0,0
362,Luanda,-8.8368,13.2343,77.0,83,75,2.3,AO,2021-01-16 01:06:12,broken clouds,0,0
363,Roma,43.2128,-75.4557,37.4,75,90,13.8,US,2021-01-16 01:07:02,overcast clouds,0,0
364,Jiaonan,35.8786,119.9753,26.01,79,0,2.24,CN,2021-01-16 01:10:08,clear sky,0,0
365,Pevek,69.7008,170.3133,-8.09,86,100,3.4,RU,2021-01-16 01:10:08,overcast clouds,0,0
366,Teahupoo,-17.8333,-149.2667,86.0,62,40,5.75,PF,2021-01-16 01:10:08,light rain,0,0
367,Taksimo,56.3444,114.8794,-18.08,80,100,1.52,RU,2021-01-16 01:10:08,overcast clouds,0,0
368,Korla,41.7597,86.1469,14.81,83,0,1.79,CN,2021-01-16 01:10:08,clear sky,0,0
369,Tagusao,9.1924,117.8141,81.88,74,87,3.71,PH,2021-01-16 01:10:08,overcast clouds,0,0
370,Half Moon Bay,37.4636,-122.4286,66.2,67,75,5.75,US,2021-01-16 01:10:08,broken clouds,0,0
371,San Pedro,14.35,121.0167,82.99,74,20,3.44,PH,2021-01-16 01:10:09,few clouds,0,0
372,Zacatepec,18.65,-99.2,79.0,35,90,0.81,MX,2021-01-16 01:10:09,overcast clouds,0,0
373,Okhotsk,59.3833,143.3,-13.45,88,100,9.55,RU,2021-01-16 01:10:09,overcast clouds,0,0
374,Kaitangata,-46.2817,169.8464,64.99,76,16,13.0,NZ,2021-01-16 01:10:09,few clouds,0,0
375,Weligama,5.9667,80.4167,75.6,82,100,3.13,LK,2021-01-16 01:10:09,light rain,0,0
376,Freeport,40.6576,-73.5832,46.0,81,90,17.27,US,2021-01-16 01:09:35,light rain,0,0
377,Saint-Francois,46.4154,3.9054,32.0,80,90,5.75,FR,2021-01-16 01:10:09,overcast clouds,0,0
378,Sibolga,1.7427,98.7792,78.48,74,25,3.27,ID,2021-01-16 01:09:24,scattered clouds,0,0
379,Ganzhou,28.8184,115.4327,46.26,56,100,9.6,CN,2021-01-16 01:10:09,overcast clouds,0,0
380,Eirunepe,-6.6603,-69.8736,75.0,92,92,1.41,BR,2021-01-16 01:10:10,light rain,0,0
381,Isangel,-19.55,169.2667,83.86,75,100,11.59,VU,2021-01-16 01:10:10,overcast clouds,0,0
382,Kasama,-10.2129,31.1808,60.71,98,100,0.94,ZM,2021-01-16 01:10:10,overcast clouds,0,0
383,Grand Gaube,-20.0064,57.6608,80.01,84,98,4.0,MU,2021-01-16 01:10:10,overcast clouds,0,0
384,Banjar,-8.19,114.9675,75.2,100,75,3.44,ID,2021-01-16 01:10:10,broken clouds,0,0
385,Salina,38.8403,-97.6114,35.6,55,90,23.02,US,2021-01-16 01:10:05,overcast clouds,0,0
386,Gambela,8.25,34.5833,73.98,33,0,2.8,ET,2021-01-16 01:10:10,clear sky,0,0
387,Vangaindrano,-23.35,47.6,76.64,92,16,3.65,MG,2021-01-16 01:10:10,few clouds,0,0
388,Teguldet,57.3064,88.1667,-3.39,92,100,7.96,RU,2021-01-16 01:10:11,light snow,0,0
389,Caluquembe,-13.7833,14.6833,55.04,74,22,5.95,AO,2021-01-16 01:10:11,few clouds,0,0
390,Yarada,17.65,83.2667,68.0,100,0,2.3,IN,2021-01-16 01:10:11,mist,0,0
391,Guane,22.2025,-84.0875,69.96,91,100,5.03,CU,2021-01-16 01:10:11,overcast clouds,0,0
392,Eregli,37.5133,34.0467,39.18,88,100,4.03,TR,2021-01-16 01:10:11,overcast clouds,0,0
393,Fortuna,40.5982,-124.1573,57.0,94,1,3.11,US,2021-01-16 01:10:11,clear sky,0,0
394,Nantucket,41.2835,-70.0995,39.99,75,1,5.75,US,2021-01-16 01:08:31,clear sky,0,0
395,Muros,42.7762,-9.0603,37.99,93,26,5.75,ES,2021-01-16 01:10:12,scattered clouds,0,0
396,Rapar,23.5667,70.6333,61.92,37,0,3.98,IN,2021-01-16 01:10:12,clear sky,0,0
397,Batticaloa,7.7102,81.6924,77.27,83,63,5.26,LK,2021-01-16 01:10:12,broken clouds,0,0
398,Eyl,7.9803,49.8164,72.12,82,33,12.8,SO,2021-01-16 01:10:12,scattered clouds,0,0
399,Chengde,40.9725,117.9361,5.16,71,0,6.04,CN,2021-01-16 01:05:14,clear sky,0,0
400,Tarakan,3.3,117.6333,80.6,89,40,5.64,ID,2021-01-16 01:10:12,scattered clouds,0,0
401,Limon,10.0,-83.0333,78.8,78,0,0.36,CR,2021-01-16 01:10:13,clear sky,0,0
402,Mehamn,71.0357,27.8492,36.5,81,100,22.75,NO,2021-01-16 01:10:13,overcast clouds,0,0
403,Micheweni,-4.9667,39.8333,78.75,83,17,8.61,TZ,2021-01-16 01:10:13,few clouds,0,0
404,Cotonou,6.3654,2.4183,80.6,89,40,12.66,BJ,2021-01-16 01:05:19,scattered clouds,0,0
405,Hirara,24.8,125.2833,69.8,77,40,16.11,JP,2021-01-16 01:10:13,scattered clouds,0,0
406,Alofi,-19.0595,-169.9187,87.8,66,75,6.91,NU,2021-01-16 01:10:13,broken clouds,0,0
407,Rozvadiv,49.5,23.6167,15.01,72,0,15.66,UA,2021-01-16 01:10:14,light snow,0,0
408,Oeiras,-7.0253,-42.1311,78.44,70,100,2.17,BR,2021-01-16 01:10:14,overcast clouds,0,0
409,Aguimes,27.9054,-15.4461,62.6,55,75,14.97,ES,2021-01-16 01:10:14,broken clouds,0,0
410,Mwanza,-2.5167,32.9,69.85,75,100,8.14,TZ,2021-01-16 01:10:14,light rain,0,0
411,Donja Mahala,45.0469,18.6664,28.99,93,0,8.05,BA,2021-01-16 01:10:14,clear sky,0,0
412,Tailai,46.3833,123.4,-3.77,80,0,7.02,CN,2021-01-16 01:10:14,clear sky,0,0
413,Ledec,49.9745,15.5937,28.4,86,90,8.05,CZ,2021-01-16 01:10:14,light snow,0,0
414,Hobbs,32.7026,-103.136,43.0,38,1,8.05,US,2021-01-16 01:10:14,clear sky,0,0
415,Margherita,27.2833,95.6833,57.2,94,90,0.51,IN,2021-01-16 01:10:15,fog,0,0
416,Bardiyah,31.7561,25.0865,56.48,75,0,18.59,LY,2021-01-16 01:10:15,clear sky,0,0
417,Baraki Barak,33.9675,68.9486,31.55,62,0,2.28,AF,2021-01-16 01:10:15,clear sky,0,0
418,Itarema,-2.9248,-39.9167,79.36,80,9,14.2,BR,2021-01-16 01:10:15,clear sky,0,0
419,Chekalin,54.0969,36.245,10.4,85,100,6.71,RU,2021-01-16 01:10:15,overcast clouds,0,0
420,Kaniama,-7.5667,24.1833,62.04,95,83,2.13,CD,2021-01-16 01:10:16,broken clouds,0,0
421,Vercheres,45.7834,-73.3492,32.0,74,100,3.44,CA,2021-01-16 01:06:22,overcast clouds,0,0
422,Kruisfontein,-34.0033,24.7314,64.99,87,100,3.0,ZA,2021-01-16 01:10:16,light rain,0,0
423,Mareeba,-17.0,145.4333,86.0,61,40,14.97,AU,2021-01-16 01:10:16,scattered clouds,0,0
424,Soyo,-6.1349,12.3689,78.28,78,100,6.98,AO,2021-01-16 01:10:16,overcast clouds,0,0
425,Dogondoutchi,13.6393,4.0287,69.51,21,0,8.43,NE,2021-01-16 01:08:11,clear sky,0,0
426,Humberto De Campos,-2.5983,-43.4611,76.66,85,94,5.55,BR,2021-01-16 01:10:16,overcast clouds,0,0
427,Enshi,30.3,109.4833,45.48,56,100,5.93,CN,2021-01-16 01:10:16,overcast clouds,0,0
428,Kamenka,51.3223,42.7678,17.01,92,100,14.45,RU,2021-01-16 01:10:16,light snow,0,0
429,Alice Springs,-23.7,133.8833,80.6,19,0,21.85,AU,2021-01-16 01:10:17,clear sky,0,0
430,Namibe,-15.1961,12.1522,72.95,69,0,6.93,AO,2021-01-16 01:10:17,clear sky,0,0
431,Namatanai,-3.6667,152.4333,84.25,69,100,5.28,PG,2021-01-16 01:10:17,light rain,0,0
432,Pulivendla,14.4167,78.2333,68.58,75,99,3.98,IN,2021-01-16 01:10:17,overcast clouds,0,0
433,Abu Samrah,35.3029,37.1841,48.7,83,0,6.6,SY,2021-01-16 01:10:17,clear sky,0,0
434,Cidreira,-30.1811,-50.2056,76.75,82,30,19.69,BR,2021-01-16 01:10:17,scattered clouds,0,0
435,Baker City,44.7749,-117.8344,35.6,69,90,4.61,US,2021-01-16 01:08:57,overcast clouds,0,0
436,Taltal,-25.4,-70.4833,63.05,75,10,3.0,CL,2021-01-16 01:10:17,clear sky,0,0
437,Abalak,58.1286,68.5944,9.97,96,100,6.08,RU,2021-01-16 01:10:17,overcast clouds,0,0
438,El Reno,35.5323,-97.955,37.99,51,40,12.66,US,2021-01-16 01:07:04,scattered clouds,0,0
439,Ende,-8.8432,121.6623,81.59,76,66,4.63,ID,2021-01-16 01:10:17,light rain,0,0
440,Houma,29.5958,-90.7195,50.0,61,1,9.22,US,2021-01-16 01:10:17,clear sky,0,0
441,Mandalgovi,45.7625,106.2708,-8.36,80,0,13.02,MN,2021-01-16 01:10:18,clear sky,0,0
442,Henderson,36.0397,-114.9819,64.4,14,1,5.75,US,2021-01-16 01:10:18,clear sky,0,0
443,Doha,25.2867,51.5333,60.8,77,0,3.44,QA,2021-01-16 01:10:18,clear sky,0,0
444,Shymkent,42.3,69.6,35.6,75,0,6.71,KZ,2021-01-16 01:10:18,clear sky,0,0
445,Saint-Augustin,51.226,-58.6502,22.48,94,0,6.93,CA,2021-01-16 01:09:36,clear sky,0,0
446,Lagoa,39.05,-27.9833,60.42,89,16,13.62,PT,2021-01-16 01:10:18,few clouds,0,0
447,The Valley,18.217,-63.0578,78.01,78,20,5.75,AI,2021-01-16 01:10:18,few clouds,0,0
448,Joensuu,62.6012,29.7632,-0.99,92,90,1.14,FI,2021-01-16 01:10:19,fog,0,0
449,Rock Springs,41.5875,-109.2029,37.4,48,1,25.32,US,2021-01-16 01:09:31,clear sky,0,0
450,Nouadhibou,20.931,-17.0347,60.8,55,0,20.71,MR,2021-01-16 01:10:19,clear sky,0,0
451,Katsuura,35.1333,140.3,61.0,66,20,2.3,JP,2021-01-16 01:10:19,few clouds,0,0
452,Sabha,27.0377,14.4283,46.81,52,0,6.76,LY,2021-01-16 01:10:19,clear sky,0,0
453,Tamiahua,21.2667,-97.45,65.59,75,95,10.71,MX,2021-01-16 01:10:19,overcast clouds,0,0
454,Dzaoudzi,-12.7887,45.2699,78.8,83,0,2.3,YT,2021-01-16 01:10:19,clear sky,0,0
455,Edson,53.5835,-116.4356,41.0,38,1,11.5,CA,2021-01-16 01:10:19,clear sky,0,0
456,Sibu,2.3,111.8167,73.4,100,40,3.44,MY,2021-01-16 01:05:37,scattered clouds,0,0
457,Aktau,43.65,51.2,37.4,81,90,11.18,KZ,2021-01-16 01:10:19,overcast clouds,0,0
458,Ust-Nera,64.5667,143.2,-24.74,76,100,2.06,RU,2021-01-16 01:10:19,overcast clouds,0,0
459,Fairbanks,64.8378,-147.7164,14.0,79,75,2.91,US,2021-01-16 01:10:03,broken clouds,0,0
460,Manono,-7.3,27.4167,66.04,94,96,2.17,CD,2021-01-16 01:10:20,overcast clouds,0,0
461,Zapolyarnyy,69.4154,30.8136,33.8,93,90,12.66,RU,2021-01-16 01:10:20,light snow,0,0
462,Pavlodar,52.3,76.95,-9.4,70,0,13.42,KZ,2021-01-16 01:10:20,clear sky,0,0
463,Padang,-0.9492,100.3543,79.16,63,100,3.0,ID,2021-01-16 01:10:20,overcast clouds,0,0
464,Vendychany,48.6118,27.7932,17.01,83,97,7.67,UA,2021-01-16 01:10:20,overcast clouds,0,0
465,Matagami,49.7502,-77.6328,28.4,93,90,10.36,CA,2021-01-16 01:10:21,overcast clouds,0,0
466,Bubaque,11.2833,-15.8333,77.22,72,100,10.11,GW,2021-01-16 01:10:21,overcast clouds,0,0
467,Suzaka,36.65,138.3167,37.0,81,97,3.51,JP,2021-01-16 01:10:21,overcast clouds,0,0
468,Monroe,43.1501,-77.6831,41.0,87,90,9.22,US,2021-01-16 01:09:30,light rain,0,0
469,Sinnamary,5.3833,-52.95,77.29,88,37,12.95,GF,2021-01-16 01:10:21,scattered clouds,0,0
470,Vila Franca Do Campo,37.7167,-25.4333,61.0,94,75,13.8,PT,2021-01-16 01:10:21,light rain,0,0
471,San Juan,-31.5375,-68.5364,86.25,37,14,13.11,AR,2021-01-16 01:09:27,light rain,0,0
472,Valparaiso,-33.0393,-71.6273,62.6,59,40,4.61,CL,2021-01-16 01:10:21,scattered clouds,0,0
473,Barong,18.0576,120.734,77.0,69,20,3.44,PH,2021-01-16 01:10:21,few clouds,0,0
474,Myanaung,18.2833,95.3167,60.55,82,0,2.26,MM,2021-01-16 01:10:21,clear sky,0,0
475,Champerico,14.3,-91.9167,68.0,97,96,8.25,GT,2021-01-16 01:10:22,overcast clouds,0,0
476,Lixourion,38.2019,20.4314,50.32,85,100,11.48,GR,2021-01-16 01:10:22,overcast clouds,0,0
477,Berbera,10.4396,45.0143,72.48,77,97,3.85,SO,2021-01-16 01:10:22,overcast clouds,0,0
478,Biak,-0.9131,122.8766,81.45,75,100,2.21,ID,2021-01-16 01:10:22,overcast clouds,0,0
479,Madingou,-4.1536,13.55,73.13,89,100,2.04,CG,2021-01-16 01:10:22,overcast clouds,0,0
480,Trelew,-43.249,-65.3051,63.75,63,100,20.94,AR,2021-01-16 01:10:22,overcast clouds,0,0
481,Mimongo,-1.6195,11.6068,68.14,93,98,1.3,GA,2021-01-16 01:10:22,overcast clouds,0,0
482,San Agustin,20.5333,-103.4667,73.4,11,75,6.91,MX,2021-01-16 01:10:22,broken clouds,0,0
483,Rapid Valley,44.0625,-103.1463,30.2,40,1,11.5,US,2021-01-16 01:10:23,clear sky,0,0
484,Linxia,35.6003,103.2064,14.9,91,97,1.52,CN,2021-01-16 01:10:23,overcast clouds,0,0
485,Tulum,20.2167,-87.4667,77.0,78,75,6.91,MX,2021-01-16 01:10:23,broken clouds,0,0
486,Santa Fe,-31.6333,-60.7,71.01,90,84,1.01,AR,2021-01-16 01:08:45,broken clouds,0,0
487,Trinidad,-14.8333,-64.9,76.21,93,100,3.62,BO,2021-01-16 01:10:23,overcast clouds,0,0
488,Oistins,13.0667,-59.5333,78.8,65,20,19.57,BB,2021-01-16 01:10:23,few clouds,0,0
489,Vilhena,-12.7406,-60.1458,69.93,89,100,2.84,BR,2021-01-16 01:10:07,moderate rain,0,0
490,Marsh Harbour,26.5412,-77.0636,74.52,81,39,12.01,BS,2021-01-16 01:10:23,scattered clouds,0,0
491,Zhangye,38.9342,100.4517,10.99,81,100,3.98,CN,2021-01-16 01:10:23,light snow,0,0
492,Azul,-36.777,-59.8585,75.0,78,0,3.0,AR,2021-01-16 01:10:23,clear sky,0,0
493,Beyneu,45.3167,55.2,37.58,86,81,18.23,KZ,2021-01-16 01:10:24,broken clouds,0,0
494,Nokaneng,-19.6667,22.2667,70.79,91,100,7.16,BW,2021-01-16 01:10:24,light rain,0,0
495,Pacific Grove,36.6177,-121.9166,66.0,59,1,3.44,US,2021-01-16 01:08:45,clear sky,0,0
496,Piracuruca,-3.9281,-41.7092,76.59,81,85,6.4,BR,2021-01-16 01:10:24,overcast clouds,0,0
497,Comodoro Rivadavia,-45.8667,-67.5,57.2,82,75,4.61,AR,2021-01-16 01:10:24,broken clouds,0,0
498,Ballina,-28.8667,153.5667,84.2,69,40,17.27,AU,2021-01-16 01:10:24,scattered clouds,0,0
499,Ibipeba,-11.6408,-42.0111,71.37,74,66,8.75,BR,2021-01-16 01:10:24,broken clouds,0,0
500,Sao Joao Da Barra,-21.6403,-41.0511,76.33,88,0,13.31,BR,2021-01-16 01:10:24,clear sky,0,0
501,Port Hawkesbury,45.6169,-61.3485,30.99,80,90,5.75,CA,2021-01-16 01:10:25,overcast clouds,0,0
502,Valley City,46.9233,-98.0032,21.2,100,90,18.41,US,2021-01-16 01:10:04,overcast clouds,0,0
503,Nefteyugansk,61.0998,72.6035,6.8,85,90,13.42,RU,2021-01-16 01:10:25,light snow,0,0
504,Doka,13.5167,35.7667,67.42,40,0,9.89,SD,2021-01-16 01:10:25,clear sky,0,0
505,Sweetwater,25.7634,-80.3731,71.6,64,75,6.91,US,2021-01-16 01:05:52,broken clouds,0,0
506,Tecoanapa,16.5167,-98.75,78.28,74,100,0.63,MX,2021-01-16 01:10:25,overcast clouds,0,0
507,Port Hardy,50.6996,-127.4199,46.4,93,40,2.3,CA,2021-01-16 01:10:25,scattered clouds,0,0
508,Torbay,47.6666,-52.7314,30.99,93,90,23.02,CA,2021-01-16 01:10:25,snow,0,0
509,Nicoya,10.1483,-85.452,80.6,65,0,16.11,CR,2021-01-16 01:10:25,clear sky,0,0
510,Prince George,53.9166,-122.753,39.2,56,1,11.5,CA,2021-01-16 01:07:51,clear sky,0,0
511,New Port Richey,28.2442,-82.7193,60.01,90,100,3.0,US,2021-01-16 01:10:25,overcast clouds,0,0
512,Hokitika,-42.7167,170.9667,67.05,65,0,7.56,NZ,2021-01-16 01:10:25,clear sky,0,0
513,Dudinka,69.4058,86.1778,-38.54,78,0,5.01,RU,2021-01-16 01:10:26,clear sky,0,0
514,Aranos,-24.1333,19.1167,72.36,74,100,8.95,NA,2021-01-16 01:10:26,light rain,0,0
515,Port-Gentil,-0.7193,8.7815,79.84,80,0,9.62,GA,2021-01-16 01:10:26,clear sky,0,0
516,Constantine,36.365,6.6147,42.8,87,75,8.05,DZ,2021-01-16 01:10:26,light rain,0,0
517,Mayor Pablo Lagerenza,-19.9309,-60.7718,79.74,76,13,7.43,PY,2021-01-16 01:10:26,few clouds,0,0
518,Volchikha,52.0333,80.3833,-1.97,84,100,12.97,RU,2021-01-16 01:10:26,overcast clouds,0,0
519,Dubreka,9.7911,-13.5233,72.91,88,0,3.0,GN,2021-01-16 01:10:27,clear sky,0,0
520,Hualmay,-11.0964,-77.6139,70.36,84,99,4.36,PE,2021-01-16 01:10:27,overcast clouds,0,0
521,Saint-Joseph,-21.3667,55.6167,77.0,83,20,3.44,RE,2021-01-16 01:10:27,few clouds,0,0
522,Bandarbeyla,9.4942,50.8122,73.26,80,31,14.05,SO,2021-01-16 01:10:27,scattered clouds,0,0
523,Asadabad,34.7824,48.1185,33.93,90,44,2.59,IR,2021-01-16 01:10:27,scattered clouds,0,0
524,Bilibino,68.0546,166.4372,-17.93,85,100,1.3,RU,2021-01-16 01:10:27,overcast clouds,0,0
525,Spirit River,55.7833,-118.8361,39.0,60,0,14.97,CA,2021-01-16 01:10:27,clear sky,0,0
526,Kutum,14.2,24.6667,49.98,45,0,5.88,SD,2021-01-16 01:10:27,clear sky,0,0
527,Atikokan,48.7555,-91.6216,29.46,98,100,4.27,CA,2021-01-16 01:10:28,overcast clouds,0,0
528,Kyzyl-Suu,42.3414,78.0056,30.04,62,0,8.46,KG,2021-01-16 01:10:28,clear sky,0,0
529,Rossosh,51.1209,38.5116,17.24,97,87,4.85,RU,2021-01-16 01:10:28,overcast clouds,0,0
530,Shahreza,32.0339,51.8794,36.81,72,0,3.47,IR,2021-01-16 01:10:28,clear sky,0,0
531,Henties Bay,-22.116,14.2845,71.01,79,71,6.46,NA,2021-01-16 01:10:28,broken clouds,0,0
532,Toropets,56.4978,31.6353,-4.58,91,100,4.81,RU,2021-01-16 01:10:28,light snow,0,0
533,Yushu,44.8,126.5333,-12.28,89,0,6.55,CN,2021-01-16 01:10:28,clear sky,0,0
534,Sakakah,29.9697,40.2064,48.2,57,0,4.61,SA,2021-01-16 01:10:28,clear sky,0,0
535,Rio Grande,-32.035,-52.0986,77.0,88,75,18.41,BR,2021-01-16 01:10:28,broken clouds,0,0
536,Paamiut,61.994,-49.6678,24.6,97,82,16.93,GL,2021-01-16 01:10:28,snow,0,0
537,Lagos,6.5833,3.75,78.12,83,51,3.22,NG,2021-01-16 01:07:02,broken clouds,0,0
538,Suifenhe,44.4,131.1667,-4.83,84,0,6.42,CN,2021-01-16 01:10:29,clear sky,0,0
539,Najran,17.4924,44.1277,55.4,41,0,4.61,SA,2021-01-16 01:10:29,clear sky,0,0
540,Genhe,50.7833,121.5167,-23.91,85,100,3.04,CN,2021-01-16 01:10:29,overcast clouds,0,0
